5.270164643465076459e-02
4.808984689719030675e-02
4.549623024806139643e-02
6.910326684891403282e-02
5.493804604335114639e-02
5.231221751951479343e-02
5.376096320592128885e-02
4.809572030635757972e-02
5.797540060489833613e-02
5.975885916935546466e-02
