7.415070211433923142e-02
4.348744838881375696e-02
4.395504705263716949e-02
7.270786375663765289e-02
4.666409451774670980e-02
4.067985663120710083e-02
5.001342262860947185e-02
4.140548194818663430e-02
4.641529123301238458e-02
5.612044420036628456e-02
