7.371911645719418649e-02
4.352539269515880160e-02
4.387305514528154482e-02
7.267101823737551203e-02
4.685875052483521458e-02
4.057249939066805838e-02
5.032798612515724385e-02
4.127060821952447528e-02
4.615019616459623691e-02
5.604638209169223589e-02
