7.437607079821927092e-02
7.312943274628186385e-02
7.495430353977564075e-02
8.771971579334084113e-02
7.013413219215935968e-02
7.470442096448802471e-02
7.781997693114714454e-02
7.226584130774482695e-02
7.901677632746355318e-02
7.938620624840057871e-02
