7.202701367842279101e-02
4.435792198839778877e-02
4.516290145073718898e-02
7.361885042457895489e-02
4.967265474738317976e-02
4.061095731810857729e-02
5.158823799754647110e-02
4.261718821989601141e-02
4.603074168045239584e-02
5.626326759278210687e-02
