4.755277824096883904e-02
4.202635559671956400e-02
3.840753189270664641e-02
6.074155676890034133e-02
4.523818007350537823e-02
4.249671696181423625e-02
4.671382299608042854e-02
4.154043707831128751e-02
4.834481241203877899e-02
5.517025080853275865e-02
