7.209863486914808162e-02
4.391294592030751953e-02
4.469766268446558055e-02
7.315235172327488877e-02
4.819778911410637495e-02
4.053955566214192258e-02
5.117402644465359612e-02
4.204009600499760552e-02
4.603458505261489447e-02
5.608523577689876471e-02
