9.822378272885100292e-02
8.241530906483061913e-02
7.919068437281225059e-02
9.771680656084069660e-02
8.461904761737484848e-02
8.267670339886473707e-02
9.219915139137149773e-02
6.828507942117084673e-02
8.983200632107711525e-02
8.270327537127131201e-02
